"Date","Price","Open","High","Low","Change %"
"03/10/2018","13.500","13.500","13.500","13.500","3.85%"
"03/09/2018","13.000","13.500","13.500","13.000","-3.70%"
"03/08/2018","13.500","13.500","13.500","13.300","0.00%"
"03/07/2018","13.500","13.500","13.500","13.100","3.85%"
"03/06/2018","13.000","13.000","13.300","13.000","-2.26%"
"03/05/2018","13.300","13.300","13.300","13.300","0.00%"
"03/03/2018","13.300","13.300","13.300","13.300","0.00%"
"03/02/2018","13.300","13.300","13.300","13.300","1.53%"
"03/01/2018","13.100","13.100","13.100","13.100","0.38%"
"02/28/2018","13.050","13.050","13.300","13.050","0.00%"
"02/27/2018","13.050","13.050","13.050","13.050","-1.88%"
"02/26/2018","13.300","13.300","13.300","13.300","0.00%"
"02/24/2018","13.300","13.300","13.300","13.300","0.00%"
"02/23/2018","13.300","13.300","13.300","13.300","2.31%"
"02/22/2018","13.000","13.000","13.000","13.000","-0.76%"
"02/21/2018","13.100","13.100","13.100","13.100","0.38%"
"02/20/2018","13.050","13.050","13.050","13.050","-3.33%"
"02/19/2018","13.500","13.500","13.500","13.500","2.27%"
"02/18/2018","13.200","13.200","13.200","13.200","-2.22%"
"02/16/2018","13.500","13.500","13.500","13.500","3.05%"
"02/15/2018","13.100","13.100","13.100","13.100","0.00%"
"02/14/2018","13.100","13.100","13.100","13.100","0.00%"
"02/13/2018","13.100","13.100","13.100","13.100","-1.50%"
"02/12/2018","13.300","13.300","13.300","13.300","0.76%"
"02/10/2018","13.200","13.500","13.500","13.200","0.00%"
"02/09/2018","13.200","13.200","13.200","13.200","-2.22%"
"02/08/2018","13.500","13.500","13.500","13.500","0.00%"
"02/07/2018","13.500","13.500","13.500","13.500","2.27%"
"02/06/2018","13.200","13.200","13.200","13.200","0.00%"
"02/05/2018","13.200","13.200","13.200","13.200","-2.22%"
"02/03/2018","13.500","13.500","13.500","13.500","0.00%"
"02/02/2018","13.500","13.500","13.500","13.200","2.66%"
"02/01/2018","13.150","13.500","13.500","13.150","-2.59%"
"01/31/2018","13.500","13.500","13.500","13.500","0.00%"
"01/30/2018","13.500","13.500","13.500","13.500","2.27%"
"01/29/2018","13.200","13.200","13.200","13.200","-0.75%"
"01/26/2018","13.300","13.200","13.300","13.200","0.76%"
"01/25/2018","13.200","13.000","13.500","13.000","0.00%"
"01/24/2018","13.200","13.000","13.200","13.000","0.00%"
"01/23/2018","13.200","13.200","13.200","13.000","0.38%"
"01/22/2018","13.150","13.200","13.200","13.150","-0.38%"
"01/19/2018","13.200","13.200","13.200","13.200","0.00%"
"01/18/2018","13.200","13.100","13.200","13.100","0.00%"
"01/17/2018","13.200","13.200","13.200","13.200","0.00%"
"01/16/2018","13.200","13.100","13.200","13.100","0.38%"
"01/15/2018","13.150","13.150","13.200","13.150","-1.13%"
"01/12/2018","13.300","13.250","13.300","13.100","1.14%"
"01/11/2018","13.150","13.150","13.250","13.150","0.00%"
"01/10/2018","13.150","13.150","13.250","13.150","-0.75%"
"01/09/2018","13.250","13.100","13.250","13.100","-1.85%"
"01/08/2018","13.500","13.100","13.500","13.100","1.89%"
"01/07/2018","13.250","13.250","13.250","13.250","0.00%"
"01/06/2018","13.250","13.000","13.500","13.000","0.00%"
"01/05/2018","13.250","13.250","13.250","13.250","0.00%"
"01/04/2018","13.250","13.100","13.250","13.100","0.38%"
"01/03/2018","13.200","13.000","13.300","13.000","0.00%"
"01/02/2018","13.200","13.200","13.200","13.200","0.00%"
"01/01/2018","13.200","13.200","13.200","13.200","-0.38%"
"12/30/2017","13.250","13.000","13.250","13.000","0.00%"
"12/29/2017","13.250","13.000","13.250","13.000","0.00%"
"12/28/2017","13.250","13.200","13.250","13.000","1.92%"
"12/27/2017","13.000","13.000","13.000","13.000","-1.52%"
"12/25/2017","13.200","13.200","13.200","13.200","0.00%"
"12/22/2017","13.200","13.300","13.300","13.200","1.54%"
"12/21/2017","13.000","13.500","13.500","13.000","-1.52%"
"12/20/2017","13.200","13.300","13.300","13.200","1.54%"
"12/19/2017","13.000","13.000","13.000","13.000","0.00%"
"12/18/2017","13.000","13.000","13.300","13.000","-1.89%"
"12/16/2017","13.250","13.000","13.500","13.000","0.63%"
"12/15/2017","13.167","13.000","13.500","13.000","-0.63%"
"12/14/2017","13.250","13.250","13.500","12.950","0.00%"
"12/13/2017","13.250","13.300","13.300","13.100","0.00%"
"12/12/2017","13.250","13.100","13.250","13.100","-0.38%"
"12/11/2017","13.300","13.300","13.300","13.300","0.38%"
"12/10/2017","13.250","13.250","13.250","13.250","0.00%"
"12/09/2017","13.250","13.250","13.250","13.250","0.00%"
"12/08/2017","13.250","13.250","13.250","13.200","0.76%"
"12/07/2017","13.150","13.250","13.250","13.000","-0.75%"
"12/06/2017","13.250","13.250","13.250","13.200","0.00%"
"12/05/2017","13.250","13.250","13.250","13.250","0.00%"
"12/04/2017","13.250","13.150","13.300","13.150","0.00%"
"12/03/2017","13.250","13.250","13.250","13.250","0.00%"
"12/02/2017","13.250","13.250","13.250","13.250","1.92%"
"12/01/2017","13.000","13.000","13.300","13.000","-1.89%"
"11/30/2017","13.250","13.250","13.300","13.000","1.92%"
"11/29/2017","13.000","13.000","13.100","13.000","-1.89%"
"11/28/2017","13.250","13.250","13.250","13.250","1.15%"
"11/27/2017","13.100","13.100","13.100","13.100","-1.13%"
"11/25/2017","13.250","13.250","13.250","13.100","0.00%"
"11/24/2017","13.250","13.250","13.250","13.250","-0.75%"
"11/23/2017","13.350","13.000","13.350","13.000","2.69%"
"11/22/2017","13.000","13.000","13.000","13.000","-0.76%"
"11/21/2017","13.100","13.350","13.350","13.100","0.00%"
"11/20/2017","13.100","13.100","13.100","13.100","-1.50%"
"11/17/2017","13.300","13.300","13.300","13.300","1.53%"
"11/16/2017","13.100","13.100","13.100","13.100","0.00%"
"11/15/2017","13.100","13.100","13.100","13.100","0.77%"
"11/14/2017","13.000","13.100","13.250","13.000","0.00%"
"11/13/2017","13.000","13.000","13.000","13.000","0.00%"
"11/11/2017","13.000","13.167","13.250","13.000","-0.76%"
"11/10/2017","13.100","13.100","13.100","13.100","0.00%"
"11/09/2017","13.100","13.100","13.250","13.000","0.00%"
"11/08/2017","13.100","13.100","13.100","13.100","-1.13%"
"11/07/2017","13.250","13.250","13.300","13.100","0.00%"
"11/06/2017","13.250","13.250","13.250","13.050","0.00%"
"11/05/2017","13.250","13.050","13.250","13.050","1.53%"
"11/04/2017","13.050","13.250","13.250","13.050","-1.51%"
"11/03/2017","13.250","13.250","13.250","13.050","1.53%"
"11/02/2017","13.050","13.050","13.100","13.050","-0.38%"
"11/01/2017","13.100","13.100","13.250","13.050","-2.96%"
"10/31/2017","13.500","13.500","13.500","13.500","3.45%"
"10/30/2017","13.050","13.050","13.050","13.050","-0.76%"
"10/29/2017","13.150","13.150","13.150","13.150","0.00%"
"10/28/2017","13.150","13.250","13.250","13.150","-0.75%"
"10/27/2017","13.250","13.100","13.250","13.100","0.76%"
"10/26/2017","13.150","13.150","13.150","13.150","0.00%"
"10/25/2017","13.150","13.150","13.150","13.150","1.15%"
"10/24/2017","13.000","13.150","13.150","13.000","-3.70%"
"10/23/2017","13.500","13.000","13.500","13.000","1.89%"
"10/22/2017","13.250","13.250","13.250","13.250","0.00%"
"10/21/2017","13.250","13.100","13.250","13.100","1.15%"
"10/20/2017","13.100","13.100","13.250","13.100","0.00%"
"10/19/2017","13.100","13.100","13.250","13.100","-0.51%"
"10/18/2017","13.167","13.100","13.250","13.100","-0.63%"
"10/17/2017","13.250","13.250","13.250","13.250","0.00%"
"10/16/2017","13.250","13.250","13.250","13.250","0.00%"
"10/14/2017","13.250","13.250","13.250","13.100","0.00%"
"10/13/2017","13.250","13.250","13.250","13.250","1.92%"
"10/12/2017","13.000","13.000","13.250","13.000","0.00%"
"10/11/2017","13.000","13.000","13.000","13.000","0.00%"
"10/10/2017","13.000","13.000","13.000","13.000","-0.76%"
"10/09/2017","13.100","13.000","13.100","13.000","0.00%"
"10/07/2017","13.100","13.100","13.100","13.100","0.00%"
"10/06/2017","13.100","13.300","13.337","13.100","-2.30%"
"10/05/2017","13.409","13.300","13.409","13.200","0.82%"
"10/04/2017","13.300","13.400","13.400","13.300","-0.75%"
"10/03/2017","13.400","13.400","13.409","13.200","0.00%"
"10/02/2017","13.400","13.200","13.409","13.200","1.52%"
"09/29/2017","13.200","13.200","13.200","13.200","-0.75%"
"09/28/2017","13.300","13.400","13.409","13.250","-0.75%"
"09/27/2017","13.400","13.400","13.409","13.250","0.00%"
"09/26/2017","13.400","13.400","13.400","13.250","0.00%"
"09/25/2017","13.400","13.400","13.400","13.250","1.13%"
"09/23/2017","13.250","13.409","13.409","13.250","-1.12%"
"09/22/2017","13.400","13.400","13.400","13.250","0.00%"
"09/21/2017","13.400","13.400","13.400","13.400","1.13%"
"09/20/2017","13.250","13.100","13.400","13.250","-1.12%"
"09/19/2017","13.400","13.250","13.400","13.250","0.00%"
"09/18/2017","13.400","13.400","13.400","13.400","1.13%"
"09/16/2017","13.250","13.400","13.400","13.250","-1.12%"
"09/15/2017","13.400","13.400","13.400","13.400","0.00%"
"09/14/2017","13.400","13.400","13.400","13.250","0.00%"
"09/13/2017","13.400","13.400","13.400","13.250","0.75%"
"09/12/2017","13.300","13.300","13.300","13.300","0.00%"
"09/11/2017","13.300","13.250","13.400","13.250","-3.55%"
"09/08/2017","13.790","13.790","13.790","13.790","2.91%"
"09/07/2017","13.400","13.400","13.400","13.400","1.13%"
"09/06/2017","13.250","13.250","13.339","13.250","-3.92%"
"09/05/2017","13.790","13.400","13.790","13.250","3.68%"
"09/04/2017","13.300","13.300","13.790","13.250","0.00%"
"09/02/2017","13.300","13.790","13.790","13.300","-0.75%"
"09/01/2017","13.400","13.400","13.790","13.300","0.90%"
"08/31/2017","13.281","13.400","13.400","13.200","-0.89%"
"08/30/2017","13.400","13.200","13.400","13.200","0.00%"
"08/29/2017","13.400","13.400","13.400","13.200","0.75%"
"08/28/2017","13.300","13.299","13.790","13.200","-0.75%"
"08/25/2017","13.400","13.600","13.600","13.400","-2.83%"
"08/24/2017","13.790","13.790","13.790","13.790","4.47%"
"08/23/2017","13.200","13.600","13.790","13.200","-4.28%"
"08/22/2017","13.790","13.600","13.790","13.200","2.60%"
"08/21/2017","13.441","13.441","13.441","13.441","0.00%"
"08/18/2017","13.441","13.441","13.441","13.441","0.00%"
"08/17/2017","13.441","13.441","13.441","13.441","-1.17%"
"08/16/2017","13.600","13.600","13.600","13.600","1.18%"
"08/15/2017","13.441","13.441","13.441","13.441","-1.17%"
"08/14/2017","13.600","13.600","13.600","13.600","3.03%"
"08/12/2017","13.200","13.600","14.000","13.200","-2.94%"
"08/11/2017","13.600","13.200","14.000","13.200","0.00%"
"08/10/2017","13.600","13.200","14.000","13.200","0.00%"
"08/09/2017","13.600","13.200","14.000","13.200","-2.86%"
"08/08/2017","14.000","13.200","14.000","13.200","0.00%"
"08/07/2017","14.000","14.000","14.000","14.000","4.48%"
"08/06/2017","13.400","13.400","13.400","13.400","0.00%"
"08/05/2017","13.400","13.790","14.000","13.200","-2.55%"
"08/04/2017","13.750","13.400","14.000","13.200","1.10%"
"08/03/2017","13.600","13.600","13.600","13.600","0.00%"
"08/02/2017","13.600","13.790","14.000","13.200","-1.38%"
"08/01/2017","13.790","13.200","13.790","13.200","4.47%"
"07/31/2017","13.200","13.200","13.200","13.200","0.00%"
"07/29/2017","13.200","13.750","13.790","13.200","-2.94%"
"07/28/2017","13.600","13.600","13.600","13.600","0.00%"
"07/27/2017","13.600","13.600","13.600","13.600","-2.86%"
"07/26/2017","14.000","14.000","14.000","13.790","1.52%"
"07/25/2017","13.790","13.790","14.000","13.200","-1.50%"
"07/24/2017","14.000","14.000","14.000","13.200","6.06%"
"07/22/2017","13.200","13.790","13.790","13.200","-2.94%"
"07/21/2017","13.600","13.200","13.790","13.200","0.00%"
"07/20/2017","13.600","13.600","13.600","13.600","-1.38%"
"07/19/2017","13.790","14.000","14.000","13.400","2.15%"
"07/18/2017","13.500","14.000","14.000","13.500","0.00%"
"07/17/2017","13.500","14.000","14.000","13.500","-2.10%"
"07/16/2017","13.790","13.790","13.790","13.790","0.00%"
"07/15/2017","13.790","13.790","14.000","13.400","2.91%"
"07/14/2017","13.400","14.000","14.000","13.400","-2.83%"
"07/13/2017","13.790","13.790","14.000","13.200","0.00%"
"07/12/2017","13.790","13.500","13.790","13.500","1.03%"
"07/11/2017","13.650","13.650","13.790","13.500","-1.02%"
"07/10/2017","13.790","13.790","13.790","13.790","1.03%"
"07/08/2017","13.650","13.790","13.790","13.650","1.11%"
"07/07/2017","13.500","13.790","13.790","13.500","0.00%"
"07/06/2017","13.500","13.790","13.790","13.500","-2.10%"
"07/05/2017","13.790","13.600","14.000","13.500","0.00%"
"07/04/2017","13.790","13.790","14.000","13.790","-1.50%"
"07/03/2017","14.000","14.000","14.000","14.000","0.00%"
"07/02/2017","14.000","14.000","14.000","14.000","0.00%"
"07/01/2017","14.000","13.500","14.000","13.500","3.70%"
"06/30/2017","13.500","13.500","13.790","13.500","-3.57%"
"06/29/2017","14.000","13.600","14.000","13.500","0.00%"
"06/28/2017","14.000","13.600","14.000","13.600","3.70%"
"06/27/2017","13.500","13.500","13.600","13.500","-0.74%"
"06/26/2017","13.600","13.600","13.600","13.600","-2.86%"
"06/25/2017","14.000","14.000","14.000","14.000","0.00%"
"06/24/2017","14.000","14.000","14.000","13.500","0.00%"
"06/23/2017","14.000","13.500","14.000","13.500","2.94%"
"06/22/2017","13.600","13.500","14.000","13.500","-2.86%"
"06/21/2017","14.000","13.500","14.000","13.500","3.70%"
"06/20/2017","13.500","13.700","13.700","13.500","0.00%"
"06/19/2017","13.500","13.500","13.500","13.500","-3.57%"
"06/17/2017","14.000","14.000","14.000","13.500","2.19%"
"06/16/2017","13.700","14.000","14.000","13.700","0.00%"
"06/15/2017","13.700","14.000","14.000","13.500","-2.14%"
"06/14/2017","14.000","14.000","14.000","13.500","0.36%"
"06/13/2017","13.950","14.000","14.000","13.500","-0.36%"
"06/12/2017","14.000","13.500","14.000","13.500","0.00%"
"06/10/2017","14.000","14.000","14.000","13.500","2.19%"
"06/09/2017","13.700","14.000","14.000","13.500","-1.79%"
"06/08/2017","13.950","14.000","14.000","13.500","1.82%"
"06/07/2017","13.700","14.000","14.000","13.500","0.00%"
"06/06/2017","13.700","14.000","14.000","13.500","-2.14%"
"06/05/2017","14.000","14.000","14.000","14.000","0.00%"
"06/03/2017","14.000","14.000","14.000","14.000","0.00%"
"06/02/2017","14.000","14.000","14.000","14.000","2.19%"
"05/31/2017","13.700","13.700","13.700","13.700","0.00%"
"05/30/2017","13.700","13.700","13.700","13.700","0.00%"
"05/29/2017","13.700","13.700","13.700","13.700","0.00%"
"05/26/2017","13.700","13.700","13.700","13.700","-0.72%"
"05/25/2017","13.800","13.800","13.800","13.800","0.00%"
"05/24/2017","13.800","13.800","13.800","13.800","0.00%"
"05/23/2017","13.800","13.800","13.800","13.800","0.00%"
"05/22/2017","13.800","13.800","13.800","13.800","0.73%"
"05/20/2017","13.700","13.800","13.800","13.700","-0.72%"
"05/19/2017","13.800","13.700","13.800","13.700","0.73%"
"05/18/2017","13.700","13.700","13.700","13.700","-0.72%"
"05/17/2017","13.800","13.700","13.800","13.700","0.00%"
"05/16/2017","13.800","13.800","13.800","13.800","0.73%"
"05/15/2017","13.700","13.700","13.700","13.700","0.00%"
"05/13/2017","13.700","13.800","13.800","13.700","-0.72%"
"05/12/2017","13.800","13.800","13.800","13.800","0.00%"
"05/11/2017","13.800","13.800","13.800","13.800","0.00%"
"05/10/2017","13.800","13.800","13.800","13.800","0.73%"
"05/09/2017","13.700","13.700","13.700","13.700","0.00%"
"05/08/2017","13.700","13.700","13.700","13.700","0.00%"
"05/07/2017","13.700","13.700","13.700","13.700","0.00%"
"05/06/2017","13.700","13.800","13.800","13.700","-0.72%"
"05/05/2017","13.800","13.800","13.800","13.700","0.73%"
"05/04/2017","13.700","13.900","13.900","13.700","-1.44%"
"05/03/2017","13.900","13.900","13.900","13.900","0.00%"
"05/02/2017","13.900","13.900","13.900","13.900","0.00%"
"04/29/2017","13.900","13.900","13.900","13.900","0.00%"
"04/28/2017","13.900","13.900","13.900","13.900","0.00%"
"04/27/2017","13.900","13.900","13.900","13.900","0.00%"
"04/26/2017","13.900","13.900","13.900","13.900","-1.07%"
"04/25/2017","14.050","14.050","14.050","14.050","0.00%"
"04/24/2017","14.050","14.050","14.050","14.050","1.08%"
"04/22/2017","13.900","14.050","14.050","13.900","-1.07%"
"04/21/2017","14.050","14.050","14.050","14.050","0.00%"
"04/20/2017","14.050","14.050","14.050","14.050","0.00%"
"04/19/2017","14.050","14.050","14.050","14.050","0.00%"
"04/18/2017","14.050","14.050","14.050","14.050","0.00%"
"04/17/2017","14.050","13.900","14.050","13.900","1.08%"
"04/15/2017","13.900","14.050","14.050","13.900","-1.07%"
"04/14/2017","14.050","13.900","14.050","13.900","0.00%"
"04/13/2017","14.050","14.050","14.050","14.050","0.00%"
"04/12/2017","14.050","14.050","14.050","14.050","0.00%"
"04/11/2017","14.050","14.050","14.050","14.050","1.08%"
"04/10/2017","13.900","13.900","13.900","13.900","0.00%"
"04/08/2017","13.900","14.300","14.300","13.900","0.00%"
"04/07/2017","13.900","13.900","13.900","13.900","0.00%"
"04/06/2017","13.900","13.900","13.900","13.900","0.00%"
"04/05/2017","13.900","13.900","13.900","13.900","0.00%"
"04/04/2017","13.900","13.900","13.900","13.900","0.00%"
"04/03/2017","13.900","14.300","14.300","13.900","0.00%"
"04/01/2017","13.900","14.300","14.300","13.900","0.00%"
"03/31/2017","13.900","13.900","13.900","13.900","0.00%"
"03/30/2017","13.900","13.900","13.900","13.900","0.00%"
"03/29/2017","13.900","13.900","13.900","13.900","0.00%"
"03/28/2017","13.900","13.900","14.300","13.900","-0.36%"
"03/27/2017","13.950","13.900","14.750","13.900","0.36%"
"03/26/2017","13.900","13.900","13.900","13.900","0.00%"
"03/25/2017","13.900","13.900","13.900","13.900","0.00%"
"03/24/2017","13.900","13.900","14.300","13.900","0.00%"
"03/23/2017","13.900","13.900","13.900","13.900","0.00%"
"03/22/2017","13.900","13.900","14.300","13.900","-1.77%"
"03/21/2017","14.150","14.150","14.150","13.900","1.80%"
"03/20/2017","13.900","13.900","13.900","13.900","0.00%"
"03/18/2017","13.900","13.900","13.900","13.900","0.00%"
"03/17/2017","13.900","13.900","13.900","13.900","0.00%"
"03/16/2017","13.900","13.900","13.900","13.900","0.00%"
"03/15/2017","13.900","13.900","13.900","13.900","0.00%"
"03/14/2017","13.900","13.900","13.900","13.900","-5.76%"
"03/13/2017","14.750","14.750","14.750","14.750","0.00%"
"03/11/2017","14.750","14.750","14.750","14.750","0.00%"
"03/10/2017","14.750","14.750","14.750","14.750","0.00%"
"03/09/2017","14.750","14.750","14.750","14.750","6.12%"
"03/08/2017","13.900","13.900","13.900","13.900","-2.80%"
"03/07/2017","14.300","14.300","14.300","14.300","1.06%"
"03/06/2017","14.150","14.300","14.300","14.150","1.80%"
"03/04/2017","13.900","13.900","13.900","13.900","0.00%"
"03/03/2017","13.900","13.900","13.900","13.900","-0.71%"
"03/02/2017","14.000","14.000","14.000","13.900","-2.10%"
"03/01/2017","14.300","14.300","14.300","14.300","0.00%"
"02/28/2017","14.300","14.300","14.300","13.900","2.51%"
"02/27/2017","13.950","13.950","13.950","13.950","-0.36%"
"02/24/2017","14.000","14.000","14.000","14.000","0.00%"
"02/23/2017","14.000","14.000","14.000","14.000","0.00%"
